Association Id,Association Name
2857,Seymour Auskick Centre
2858,Whitehorse Colts Auskick Centre
2859,Shepparton Auskick Centre
2861,Simpson Auskick Centre
2862,Skipton Auskick Centre
2863,Smythesdale Auskick Centre
2864,Devon Meadows Auskick Centre
2865,Somerville Eagles Auskick centre
2866,Sorrento Auskick Centre
2867,South Belgrave Auskick Centre
2868,South Melbourne Districts Auskick Centre
2869,South Mildura JFC Auskick Centre
2871,South Rovers Auskick Centre
2873,Spotswood Auskick Centre
2874,Springbank Auskick Centre
2876,St Albans (Geelong) Auskick Centre
2877,St Albans (Melbourne) Auskick Centre
2879,Werribee Centrals Auskick Centre
2880,St Arnaud Auskick Centre
2881,St Bernards Auskick Centre
2882,Deakin Reserve Auskick Centre
2883,St Dominic's Auskick Centre
2884,St James Auskick Centre
2885,Ferntree Gully Eagles (Friday) Auskick Centre
2889,St Marys (Geelong) Auskick Centre
2890,St Monicas and Ascot Vale Auskick Centre
2894,St Simons Auskick Centre
2895,Stanhope Auskick Centre
2896,Stawell Auskick Centre
2897,Old Xaverians Prahran Auskick Centre
2898,Stratford Auskick Centre
2899,Strathfieldsaye Auskick Centre
2900,Strathmerton Auskick Centre
2901,Oak Park Central Auskick Centre
2902,Sunshine Auskick Centre
2904,North Sunshine Auskick Centre
2905,Surrey Park Auskick Centre
2907,Tyntynder Auskick Centre
2908,Narre Warren Little Magpies Auskick Centre
2909,Swifts Creek Auskick Centre
2910,Hillside Auskick Centre
2911,Waverley Blues Auskick Centre
2912,Talbot Auskick Centre
2913,Narre North (All Abilities All Access) Auskick Centre
2914,Tallangatta Central Auskick Centre
2916,Tallygaroopna Auskick Centre
2918,Tatura Auskick Centre
2919,Tatyoon Maroona Auskick Centre
2920,Pines Auskick Centre
2921,Taylors Lakes Auskick Centre
2922,Teesdale Auskick Centre
2924,Terang Auskick Centre
2925,Werribee Auskick Centre
2926,Thomson Auskick Centre
2928,Timboon Auskick Centre
2929,Sth Bendigo FNC Auskick Centre
2930,Tongala Auskick Centre
2931,Tooleybuc Manangatang Auskick Centre
2933,Tooradin Auskick Centre
2935,Torquay Auskick Centre
2936,Trafalgar Auskick Centre
2937,Traralgon Auskick Centre
2938,Trentham Auskick Centre
2942,Tyrendarra Auskick Centre
2943,Ultima Auskick Centre
2945,Upper Beaconsfield Auskick Centre
2946,Yarra Junction Auskick Centre
2947,Valkstone St Pauls McKinnon Auskick Centre
2949,Waaia Auskick Centre
2952,Wallan Auskick Centre
2955,Wandella Auskick Centre
2956,Wandin Auskick Centre
2957,Wandong Auskick Centre
2958,Wangaratta Auskick Centre
2959,Wesburn Warburton Auskick Centre
2960,Jamieson Street (Girls) Auskick Centre
2961,Warracknabeal Auskick Centre
2962,Warragul Auskick Centre
2963,Warrandyte Auskick Centre
2964,North Ringwood Auskick Centre
2966,Warrnambool Auskick Centre
2967,South Warrnambool Auskick Centre
2968,Parade Saints (Watsonia North) Auskick Centre
2969,Watsonia Auskick Centre
2972,Wedderburn Auskick Centre
2973,Wendouree Auskick Centre
2975,Werrimul PS Auskick Centre
2977,West Sunshine Auskick Centre
2978,Westmeadows Auskick Centre
2979,Geelong West Giants Auskick Centre
2980,East Point Dragons Auskick Centre
2981,Whittlesea Auskick Centre
2982,Whorouly Auskick Centre
2984,Williamstown Auskick Centre
2985,Willow Grove Rawson Auskick Centre
2986,Winchelsea Auskick Centre
2987,Wodonga Auskick Centre
2989,Wonthaggi Auskick Centre
2990,Woodend Auskick Centre
2992,Woorinen Auskick Centre
